HOT9,YJコード,組成の記述
117960601,2129007F1047,シベンゾリンコハク酸塩錠50mg「サワイ」
117906401,2129007F1055,シベンゾリンコハク酸塩錠50mg「タナベ」
102603002,2129007F2027,シベノール錠100mg
117436601,2129007F2035,シノベジール錠100mg
117961301,2129007F2043,シベンゾリンコハク酸塩錠100mg「サワイ」
117907101,2129007F2051,シベンゾリンコハク酸塩錠100mg「タナベ」
118014501,2129008F1025,ピルジカイニド塩酸塩錠25mg「三和」
118015201,2129008F2021,ピルジカイニド塩酸塩錠50mg「三和」
102604701,2129008M1024,サンリズムカプセル２５ｍｇ
116430501,2129008M1040,リズムコートカプセル25mg
115233301,2129008M1067,塩酸ピルジカイニドカプセル25mg「タイヨー」
116845701,2129008M1075,タツピルジンカプセル25ｍｇ
116749801,2129008M1083,ピルジニックカプセル25
116938602,2129008M1091,リズムサットカプセル25mg
118504101,2129008M1105,ピルシカイニド塩酸塩カプセル25mg「タナベ」
102605401,2129008M2020,サンリズムカプセル５０ｍｇ
116431201,2129008M2055,リズムコートカプセル50mg
115234001,2129008M2071,塩酸ピルジカイニドカプセル50mg「タイヨー」
116846401,2129008M2080,タツピルジンカプセル50ｍｇ
116750401,2129008M2098,ピルジニックカプセル50
116939302,2129008M2101,リズムサットカプセル50mg
118505801,2129008M2110,ピルシカイニド塩酸塩カプセル50mg「タナベ」
102606101,2129009F1020,タンボコール錠50mg￥ｎ
102607801,2129009F2026,タンボコール錠100mg￥ｎ
102608502,2129010F1022,アンカロン錠100￥ｎ
117381901,2129010F1030,アミオダロン塩酸塩錠100mg「サワイ」
117940801,2129010F1049,アミオダロン塩酸塩錠100mg「サンド」
119784601,2129010F1057,アミオダロン塩酸塩錠100mg「トーワ」
119908601,2129010F1065,アミオダロン塩酸塩速崩錠100mg「TE」
119907901,2129010F3025,アミオダロン塩酸塩速崩錠50mg「TE」
102609201,2129011F1035,ベプリコール錠50mg
102610801,2129011F2031,ベプリコール錠100mg
102611501,2129012M1020,ピメノールカプセル50mg
102612201,2129012M2027,ピメノールカプセル100mg
102613901,2129013F1026,ソタコール錠40mg
102614601,2129013F2022,ソタコール錠80mg
102615302,2129401A1070,リスモダンP静注50mg￥ｎ
102618401,2129402A1040,ワソラン静注５mg￥ｎ
115550101,2129402A1058,*ベラパミル塩酸塩静注5mg「タイヨー」
102619104,2129403A1044,メキシチール点滴静注125mg
102622102,2129404A2037,アスペノン静注用100
102623802,2129405A1035,シベノール静注70mg
102624501,2129406A1030,タンボコール静注50mg￥ｎ
102625202,2129407D1030,シンビット静注用50mg
112401901,2129408A1020,サンリズム注射液５０
118759501,2129408A1039,ピルシカイニド塩酸塩静注５０mg「ＹＤ」
118758801,2129408A1047,ピルシカイニド塩酸塩静注５０mg「イセイ」
113655501,2129409G1036,リドカイン静注用２％シリンジ「テルモ」(5mL)
117847001,2129410A1028,アンカロン注150￥ｎ
102640501,2132003F1257,フルイトラン錠2mg
102628302,2132003F1311,アニスタジン錠2mg
102637503,2132003F1320,トリクロルメチアジド錠２mg「YD」
102639901,2132003F1338,トリスメン錠2ｍｇ
102630601,2132003F1346,ウルソトラン錠２ｍｇ
102632001,2132003F1354,＊クバクロン錠2mg
102638203,2132003F1362,トリクロルメチアジド錠2mg「ＣＨ」
102641201,2132003F1370,フルトリア錠2mg
102631302,2132003F1389,*トリクロルメチアジド錠2mg「タイヨー」
102634401,2132003F1397,※クロポリジン錠2mg
119045801,2132003F1400,トリクロルメチアジド錠２mg「NP」
119044101,2132003F3020,トリクロルメチアジド錠１mg「NP」
119114101,2132003F3039,フルイトラン錠1mg
102647401,2132004F1090,ニュートライド錠25mg
102653501,2132006F1048,ベハイド錠4mg
102660304,2133001C1097,アルダクトンA細粒10％
102659703,2133001C1100,メルラクトン細粒10％
102661038,2133001F1395,ヨウラクトン錠２５
102661019,2133001F1450,マカシーA錠25mg
102661007,2133001F1468,アレキサン錠25mg
102661016,2133001F1476,スピロノラクトン錠25mg「トーワ」
102661015,2133001F1484,ノイダブル錠25mg
102661010,2133001F1492,ピロラクトン錠25mg
102661012,2133001F1506,ラッカルミン錠25ｍｇ
102661032,2133001F1514,アポラスノン錠25mg
102662704,2133001F1522,アルダクトンA錠25mg
102661033,2133001F1530,メルラクトン錠25mg
102661001,2133001F1549,ウルソニン錠２５ｍｇ
102663404,2133001F1557,*アルマトール錠25mg
102661031,2133001F1565,スピラクトン錠25mg「三恵」
102661025,2133001F1573,ラクデーン錠25mg
102663404,2133001F1581,*スピロノラクトン錠25mg「タナベ」
102665804,2133001F2057,アルダクトンA錠50mg
102664109,2133001F2154,ヨウラクトン錠５０
102669601,2133002F1179,ジウテレン錠30mg
102670201,2133002F1187,**トリアムテレン錠３０ｍｇ「イセイ」
102675702,2133002M1062,＊＊トリテレン・カプセル50mg
117349901,2133400D1074,ベネクトミン静注用100mg
102676404,2133400D1082,ソルダクトン静注用100mg
102678806,2133400D2089,ベネクトミン静注用200mg
102679504,2133400D2097,ソルダクトン静注用200mg
102678805,2133400D3026,ガスクール静注用200mg
102680102,2134001X1029,ダイアモックス末
102682502,2134002F1109,ダイアモックス錠250mg
102684902,2134400D1039,ダイアモックス注射用500mg
102688701,2135001F1101,メブリード錠２５ｍｇ
102685601,2135001F1110,エスカロン錠25mg
102687002,2135001F1128,バイカロン錠25mg
116927001,2139001Q1020,メニレット70％ゼリー20g
116928701,2139001Q2027,メニレット70％ゼリー30g
102690002,2139001S1028,イソバイド
117788601,2139001S1044,イソソルビドシロップ70％「タイヨー」
118590401,2139001S1052,イソソルビド内用液70％「あすか」
118591101,2139001S2024,イソソルビド内用液70％分包30mL「あすか」
102692401,2139004F1040,ルネトロン錠１ｍｇ
102694803,2139005C1048,フロセミド細粒４％「EMEC」￥ｎ
102693102,2139005C1064,ラシックス細粒４％￥ｎ
102697901,2139005F1044,フロセミド錠20「タイヨー」
102696202,2139005F1052,ラシックス錠20mg￥ｎ
117493901,2139005F1060,フロセミド錠20mg「NP」
118028201,2139005F1079,フロセミド錠20mg「JG」
117116701,2139005F2130,フォリロント
102699302,2139005F2342,ラシックス錠40mg￥ｎ
102698608,2139005F2350,タビロン錠40mg
102698609,2139005F2369,フロセミド錠40「タイヨー」
102698617,2139005F2377,フロセミド錠40mg「フソー」
117494601,2139005F2385,フロセミド錠40mg「NP」
102698612,2139005F2393,フロセミド錠４０ｍｇ「ミタ」
102698613,2139005F2407,フロセミド錠40mg「トーワ」
102698601,2139005F2415,*フロセミド錠４０ｍｇ「イセイ」
102698610,2139005F2423,マオリード錠40mg
117492201,2139005F3020,フロセミド錠10mg「NP」
102701302,2139005N1057,オイテンシンカプセル40mg￥ｎ
102704403,2139007F1027,アレリックス3mg錠
102705103,2139007F2023,アレリックス6mg錠
102707502,2139008F1030,ダイタリック錠60mg
114011801,2139008F1048,アゾセリック錠60mg
102706801,2139008F1056,ダイアート錠60mg
102708201,2139008F2028,ダイアート錠30mg
102709902,2139009F1026,ルプラック錠4mg
102710502,2139009F2022,ルプラック錠8mg
117295901,2139010F1029,フィズリン錠30mg
120072001,2139011F1023,サムスカ錠15mg
102711201,2139400A1039,ルネトロン注射液０．５ｍｇ
102712902,2139401A1033,ラシックス注100mg￥ｎ
102717402,2139401A2137,ラシックス注20mg￥ｎ
102715001,2139401A2145,フロセミド注「ミタ」２０mg
102719802,2139401A2153,ロープストン注20mg
102714302,2139401A2161,フロセミド注20mg「トーワ」
102716701,2139401A2170,フロセミド注20mg「フソー」
102721101,2139401A2188,フロセミド注20mg「タイヨー」
117824101,2139401G1028,フロセミド注２０ｍｇシリンジ「タイヨー」
102722803,2139402A1020,アレリックス6mg注
102736501,2142003C1036,ブテラジン細粒１０％
102737201,2142003F1024,ブテラジン錠３０ｍｇ
102738901,2142003F2020,ブテラジン錠６０ｍｇ
102739610,2142004B2040,10％アプレゾリン散「チバ」
102740208,2142004F1053,アプレゾリン錠10mg
102741902,2142004F2025,アプレゾリン錠25mg
102742604,2142004F3056,アプレゾリン錠50mg
102747103,2142400D1049,＊＊アプレゾリン注射用20mg
102773005,2143006B2046,アポプロン散０．１％
102775402,2143006F2056,アポプロン錠０．２５ｍｇ
102776101,2143400A1023,アポプロン注０．３ｍｇ
102777802,2143400A2038,アポプロン注０．５ｍｇ
102778501,2143400A3026,アポプロン注１ｍｇ
113656202,2144001C1066,アポプリール細粒5％
102779201,2144001C1074,カプトリル細粒５％
102782201,2144001F1020,カプトリル錠１２．５ｍｇ
113657913,2144001F1038,アポプリール錠12.5
113657935,2144001F1054,カトナプロン錠12.5mg
113657926,2144001F1062,カトプロン錠12.5
113657922,2144001F1070,カプシール錠12.5mg
113657928,2144001F1119,カプトルナ錠12.5mg
113657923,2144001F1178,ダウプリル錠１２．５
102791401,2144001F1224,カプトプリル錠12.5「SW」
113657908,2144001F1240,カプトプリル錠12.5mg「トーワ」
102798301,2144001F2026,カプトリル錠２５ｍｇ
113658610,2144001F2034,アポプリール錠25
113658620,2144001F2042,カトナプロン錠25mg
113658616,2144001F2050,カトプロン錠25
113658612,2144001F2069,カプシール錠25mg
113658617,2144001F2077,カプトルナ錠25mg
113658613,2144001F2085,ダウプリル錠２５
113658622,2144001F2115,*カプトプリル錠25「SW」
113658621,2144001F2123,※※カプトプリル錠25mg「トーワ」
102807201,2144001N1040,カプトプリルRカプセル18.75「SW」
102806501,2144001N1059,カプトリル?Ｒカプセル１８．７５ｍｇ
114012501,2144002C1028,エナラート細粒1％
102808901,2144002F1024,レニベース錠２.５
112435401,2144002F1067,セリース錠2.5mg
114013201,2144002F1075,ファルプリル錠２．５
112436101,2144002F1083,レニベーゼ錠2.5
114014901,2144002F1091,レニメック錠2.5
112437801,2144002F1105,レノペント錠2.5
112438501,2144002F1113,レリート錠2.5
116322301,2144002F1121,カルネート錠2.5mg
116428201,2144002F1130,ラリルドン錠２．５ｍｇ
118469301,2144002F1148,エナラプリルM錠2.5「EMEC」￥ｎ
118799101,2144002F1156,ザクール錠2.5
118810302,2144002F1164,エナラプリルマレイン酸塩錠2.5mg「ＣＨ」
112433001,2144002F1172,エナラプリルマレイン酸塩錠2.5mg「マイラン」
112434701,2144002F1180,*エナリン錠2.5mg
119753201,2144002F1199,**エナラプリル錠2.5MEEK
120254001,2144002F1202,**レビンベース錠２．５ｍｇ
120237301,2144002F1210,エナラプリルマレイン酸塩錠2.5mg「JG」
102809601,2144002F2020,レニベース錠５
112441501,2144002F2055,エナラート錠5mg
112442201,2144002F2063,エナラプリル錠5MEEK
112446002,2144002F2110,シンベノン錠５
112447702,2144002F2128,スパシオール錠5mg
112448401,2144002F2136,セリース錠5mg
114016301,2144002F2144,ファルプリル錠５
112450701,2144002F2160,ラリルドン錠５ｍｇ
112452101,2144002F2187,レニベーゼ錠5
114017001,2144002F2195,レニメック錠５
112453801,2144002F2209,レノペント錠５
112454501,2144002F2217,レビンベース錠５ｍｇ
112455201,2144002F2225,レリート錠5
114688201,2144002F2233,エナラプリルM錠５「EMEC」￥ｎ
114689901,2144002F2241,ザクール錠5
114015601,2144002F2250,カルネート錠5mg
112451402,2144002F2268,エナラプリルマレイン酸塩錠5mg「ＣＨ」
112444601,2144002F2276,エナラプリルマレイン酸塩錠5mg「マイラン」
112445301,2144002F2284,*エナリン錠5mg
115736901,2144002F2292,￥ｎエナラプリルマレイン酸塩錠5mg「JG」
102810201,2144002F3027,レニベース錠１０
112456902,2144002F3035,スパシオール錠10mg
112458301,2144002F3051,レニベーゼ錠10
116323001,2144002F3060,カルネート錠10mg
116429901,2144002F3078,ラリルドン錠１０ｍｇ
115737601,2144002F3086,シンベノン錠10
112457602,2144002F3094,エナラプリルマレイン酸塩錠10mg「ＣＨ」
118470901,2144002F3108,エナラプリルM錠10「EMEC」￥ｎ
118645101,2144002F3116,ザクール錠10
118909401,2144002F3124,*レニメック錠10
118910001,2144002F3132,レノペント錠10
119798301,2144002F3140,**エナラート錠10mg
119776101,2144002F3159,※※エナラプリルマレイン酸塩錠10mg「マイラン」
120387501,2144002F3167,**エナリン錠10mg
120394301,2144002F3175,*セリース錠10mg
120319601,2144002F3183,ファルプリル錠１０
120255701,2144002F3191,**レビンベース錠１０ｍｇ
120239701,2144002F3205,￥ｎエナラプリルマレイン酸塩錠10mg「JG」
102811901,2144003F1029,セタプリル錠12.5mg
102812601,2144003F1037,アラセプル錠12.5mg
102813303,2144003F1045,セプリノック錠12.5mg
119925301,2144003F1061,*セボチール錠12.5
102814001,2144003F2025,セタプリル錠25mg
102816401,2144003F2041,アセミパール錠25mg
102818801,2144003F2068,アラセプル錠25mg
102825603,2144003F2149,セプリノック錠25mg
102826301,2144003F2157,セボチール錠25
102829401,2144003F3021,セタプリル錠50mg
119870601,2144003F3030,**アラセプル錠50mg
119926001,2144003F3048,*セボチール錠50
102830001,2144004F1023,アデカット7.5mg錠
102831701,2144004F2020,アデカット15mg錠
102832401,2144004F3026,アデカット30mg錠
102833102,2144005F1028,インヒベース錠0.25￥ｎ
119917801,2144005F1036,*インヒロック錠0.25
119785301,2144005F1044,※※シラザベース錠0.25mg
102834802,2144005F2024,インヒベース錠0.5￥ｎ
116836501,2144005F2032,シラザベース錠0.5mg
102835502,2144005F3020,インヒベース錠1￥ｎ
116293601,2144005F3039,インヒロック錠１
116351301,2144005F3047,シラザベース錠1mg
102836203,2144006F1022,ゼストリル錠5
102837901,2144006F1030,ロンゲス錠5mg
116766501,2144006F1049,アスラーン錠５ｍｇ
119660301,2144006F1065,**ロコプール錠５
119662701,2144006F1073,**ロンゲリール錠5mg
