YJコード	[BrandName]
2123014F2155	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2123014F2163	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2123014F2180	成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit]
2123015F1021	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2123015F2028	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2123016F1026	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2123016F1034	成分分量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2123016F1042	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2123016F1050	有効成分<BR>[ActIngreName]含量（[Number][Unit]中）<BR>[Number][Unit]
2123016F1069	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2123016F1077	[BrandName]：[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
2123016F2022	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2123016F2057	成分分量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2123016F2065	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2123016F2090	[Number][Unit]中：[ActIngreName]…[Number][Unit]
2123016F2103	有効成分<BR>[ActIngreName]含量（[Number][Unit]中）<BR>[Number][Unit]
2123016F2111	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2123016F2120	[BrandName]は[Number][Unit]中に[ActIngreName]（別名[ActIngreName]）[Number][Unit]を含有する
2123016F2154	[BrandName]：[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
2123402A1020	成分含量（[Number][Unit]（[Number][Unit]）中）：<BR>[ActIngreName][Number][Unit]
2123404D1025	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2123405A1023	成分含量（[Number][Unit]（[Number][Unit]）中）<BR>[ActIngreName][Number][Unit]
2129001F1244	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
2129002M1051	有効成分の名称<BR>[ActIngreName]含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2129002M1060	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129002M1078	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2129002M1094	[Number][Unit]中：有効成分<BR>[ActIngreName][Number][Unit]
2129002M1108	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129002M2139	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129002M2155	有効成分の名称<BR>[ActIngreName]含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2129002M2163	[Number][Unit]中：[ActIngreName]…[Number][Unit]
2129002M2171	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129002M2180	組成<BR>[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]
2129002M2198	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2129002M2201	[Number][Unit]中[ActIngreName][Number][Unit]含有
2129002M2210	[Number][Unit]中：有効成分<BR>[ActIngreName][Number][Unit]
2129003F1022	[BrandName]は下記の成分分量を含有する製剤である[Number][Unit]中<BR>[ActIngreName][Number][Unit]
2129003F1030	販売名<BR>[BrandName]成分分量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129003F2029	[BrandName]は下記の成分分量を含有する製剤である[Number][Unit]中<BR>[ActIngreName][Number][Unit]
2129003F2037	販売名<BR>[BrandName]成分分量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129003M1021	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2129003M1030	組成<BR>[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]
2129003M1056	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2129003M1064	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有
2129003M1099	[Number][Unit]中：[ActIngreName]…[Number][Unit]
2129003M1110	[BrandName]：[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
2129003M1129	有効成分の名称<BR>[ActIngreName]含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2129003M1137	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2129003M1153	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129003M2028	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2129003M2044	組成<BR>[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]
2129003M2079	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2129003M2087	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有
2129003M2117	[Number][Unit]中：[ActIngreName]…[Number][Unit]
2129003M2133	[BrandName]：[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
2129003M2141	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2129003M2168	[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2129003M2176	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129004M1026	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]含有
2129004M1042	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit][Form][DrugParts]：[ActIngreName]酸化チタン[Color][Number]号ラウリル[ActIngreName]
2129004M2022	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]含有
2129004M2049	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit][Form][DrugParts]：[ActIngreName]酸化チタン[Color][Number]号ラウリル[ActIngreName]
2129005F1129	有効成分（[Number][Unit]中）<BR>[ActIngreName]：[Number][Unit]（[ActIngreName]として[Number][Unit]）
2129005F1137	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）を含有する
2129005F1145	成分含量<BR>[Number][Unit]中[ActIngreName]…[Number][Unit]（[ActIngreName]として[Number][Unit]）
2129005F1153	販売名<BR>[BrandName]成分<BR>[ActIngreName]含量（[Number][Unit]中）<BR>[Number][Unit]（[ActIngreName]として[Number][Unit]）
2129005F1161	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）
2129005F1170	[Number][Unit]中：[ActIngreName]…[Number][Unit]（[ActIngreName]として[Number][Unit]）
2129005F1188	[Number][Unit]中[ActIngreName][Number][Unit]含有（[ActIngreName]として[Number][Unit]）
2129005F1196	[Number][Unit]中：有効成分<BR>[ActIngreName][Number][Unit]（[ActIngreName]として[Number][Unit]）
2129006F1026	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129006F1034	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有
2129006F2022	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129006F2049	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有
2129007F1020	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129007F1039	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2129007F1047	[BrandName]：[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
2129007F1055	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129007F2027	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129007F2035	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2129007F2043	[BrandName]：[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
2129007F2051	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129008F1025	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する製剤である
2129008F2021	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する製剤である
2129008M1024	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
2129008M1040	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2129008M1067	[Number][Unit]中：[ActIngreName]…[Number][Unit]
2129008M1075	有効成分の名称<BR>[ActIngreName]含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2129008M1083	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2129008M1091	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129008M1105	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129008M2020	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
2129008M2055	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2129008M2071	[Number][Unit]中：[ActIngreName]…[Number][Unit]
2129008M2080	有効成分の名称<BR>[ActIngreName]含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2129008M2098	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2129008M2101	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129008M2110	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129009F1020	本剤は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[Color]の[Form]である
2129009F2026	本剤は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する[Color]の[Form]である
2129010F1022	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129010F1030	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
2129010F1049	有効成分<BR>[ActIngreName]含量（[Number][Unit]中）<BR>[Number][Unit]
2129010F1057	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2129010F1065	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129010F3025	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129011F1035	[BrandName]：[Number][Unit]中に[ActIngreName][Number][Unit]を含有
2129011F2031	[BrandName]：[Number][Unit]中に[ActIngreName][Number][Unit]を含有
2129012M1020	成分含量<BR>[Number][Unit]中[ActIngreName]を[ActIngreName]として[Number][Unit]
2129012M2027	成分含量<BR>[Number][Unit]中[ActIngreName]を[ActIngreName]として[Number][Unit]
2129013F1026	[Number][Unit]中[ActIngreName]を[Number][Unit]含有する
2129013F2022	[Number][Unit]中[ActIngreName]を[Number][Unit]含有する
2129401A1070	成分：有効成分：[Number][Unit]（[Number][Unit]）中の分量<BR>[ActIngreName]：[Number][Unit]（[ActIngreName]として）：（[Number][Unit]）
2129402A1040	本剤は下記の成分を含有する[Color]な[Form]でワンポイントカットの[Color][CaseName]に充てんされている有効成分：[ActIngreName]<BR>[Number][Unit]（[Number][Unit]）中の分量：[Number][Unit]
2129402A1058	[Number][Unit]（[Number][Unit]）中：[ActIngreName]…[Number][Unit]
2129403A1044	成分含量<BR>[Number][Unit]（[Number][Unit]）中[ActIngreName][Number][Unit]
2129404A2037	成分含量<BR>[Number][Unit]（[Number][Unit]）中[ActIngreName][Number][Unit]含有
2129405A1035	有効成分（[Number][Unit][Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2129406A1030	本剤は下記の成分を含有する[Color]な[Form]でワンポイントカットの[Color][CaseName]に充てんされている有効成分：[ActIngreName]<BR>[Number][Unit]（[Number][Unit]）中の分量：[Number][Unit]
2129407D1030	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]含有
2129408A1020	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]（[Number][Unit]）
2129408A1039	[Number][Unit][Number][Unit]中[ActIngreName][Number][Unit]を含有する
2129408A1047	成分含量<BR>[Number][Unit]（[Number][Unit]）中[ActIngreName][Number][Unit]
2129409G1036	有効成分[Number][Unit][Number][Unit]中<BR>[ActIngreName][Number][Unit]（[ActIngreName]として）（[Number][Unit]）
2129410A1028	有効成分：[ActIngreName]<BR>[Number][Unit]（[Number][Unit]）中：[Number][Unit]
2132003F1257	成分含量：（[Number][Unit]中）：<BR>[ActIngreName][Number][Unit]
2132003F1311	有効成分<BR>[ActIngreName]含量<BR>[Number][Unit]中[Number][Unit]
2132003F1320	[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2132003F1338	有効成分の名称<BR>[ActIngreName]含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2132003F1346	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
2132003F1354	成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2132003F1362	[Number][Unit]中[ActIngreName][Number][Unit]含有
2132003F1370	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2132003F1389	[Number][Unit]中：[ActIngreName]…[Number][Unit]
2132003F1397	組成<BR>[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]
2132003F1400	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2132003F3020	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2132003F3039	成分含量：（[Number][Unit]中）：<BR>[ActIngreName][Number][Unit]
2132004F1090	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2132006F1048	販売名<BR>[BrandName]成分含量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2133001C1097	[Number][Unit]中：有効成分（含量）<BR>[ActIngreName]（[Number][Unit]）
2133001C1100	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]含有
2133001F1395	[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2133001F1450	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2133001F1468	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する製剤である
2133001F1476	[Number][Unit]中の有効成分：<BR>[ActIngreName][Number][Unit]
2133001F1484	成分分量（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2133001F1492	[Number][Unit]中：[ActIngreName]…[Number][Unit]
2133001F1506	有効成分の名称<BR>[ActIngreName]含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2133001F1514	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2133001F1522	[Number][Unit]中：有効成分（含量）<BR>[ActIngreName]（[Number][Unit]）
2133001F1530	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]含有
2133001F1549	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
2133001F1557	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2133001F1565	本剤は[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2133001F1573	組成<BR>[BrandName]は[Number][Unit]中[ActIngreName][Number][Unit]
2133001F1581	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2133001F2057	[Number][Unit]中：有効成分（含量）<BR>[ActIngreName]（[Number][Unit]）
2133001F2154	[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2133002F1179	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2133002F1187	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
2133002M1062	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2133400D1074	有効成分（[Number][Unit]中）<BR>[ActIngreName]…[Number][Unit]
2133400D1082	[Number][Unit]中：有効成分<BR>[ActIngreName][Number][Unit]
2133400D2089	有効成分（[Number][Unit]中）<BR>[ActIngreName]…[Number][Unit]
2133400D2097	[Number][Unit]中：有効成分<BR>[ActIngreName][Number][Unit]
2134001X1029	[BrandName]は[ActIngreName]である
2134002F1109	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する製剤である
2134400D1039	[BrandName]は[Number][Unit]中に[ActIngreName][Number][Unit]（[ActIngreName][Number][Unit]）を含有する製剤である
2135001F1101	[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2135001F1110	[BrandName]<BR>[Number][Unit]中[ActIngreName][Number][Unit]を含有する
2135001F1128	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2139001Q1020	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2139001Q2027	有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2139001S1028	本剤は[Number][Unit]中に[ActIngreName][Number][Unit]を含有する
2139001S1044	[Number][Unit]中：[ActIngreName]…[Number][Unit]
2139001S1052	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2139001S2024	成分含量<BR>[Number][Unit]中[ActIngreName][Number][Unit]
2139004F1040	[Number][Unit]中に次の成分を含有有効成分<BR>[ActIngreName][Number][Unit]
2139005C1048	販売名<BR>[BrandName]有効成分（[Number][Unit]中）<BR>[ActIngreName][Number][Unit]
2139005C1064	有効成分<BR>[ActIngreName][Number][Unit]（[Number][Unit]中）
